international_total_gross,domestic_total_gross,rank,movie_title,max_theaters,opening_theathers,worldwide_total_gross,domestic_opening,budget,release_date,runtime,distributor,genres,rating,link_stub
5054410,25661055,610,Nancy Drew,2612.0,2612.0,30715465,6832318,0,20070615,99.0,Warner Bros.,Comedy Crime Family Mystery Romance Thriller,PG,/title/tt0479500/?ref_=bo_ge_table_10
25534703,25534703,611,The Muppets Take Manhattan,1261.0,1261.0,0,4416022,0,19840713,94.0,TriStar Pictures,Adventure Comedy Drama Family Musical Romance,,/title/tt0087755/?ref_=bo_ge_table_11
14930612,25514517,612,Serenity,2189.0,2188.0,40445129,10086680,39000000,20050929,119.0,Universal Pictures,Action Adventure SciFi Thriller,PG13,/title/tt0379786/?ref_=bo_ge_table_12
25479558,25479558,613,My Father the Hero,1373.0,1193.0,0,5645251,0,19940204,90.0,Walt Disney Studios Motion Pictures,Comedy Romance,PG,/title/tt0110612/?ref_=bo_ge_table_13
42883727,25473352,614,Dark Water,2657.0,2657.0,68357079,0,0,20020726,105.0,,Drama Horror Mystery,PG13,/title/tt0382628/?ref_=bo_ge_table_14
41241,25308147,615,The Woman in Red,1069.0,1065.0,25349388,3159811,0,19840817,87.0,Orion Pictures,Comedy Romance,,/title/tt0088414/?ref_=bo_ge_table_15
25105255,25105255,616,Midnight in the Garden of Good and Evil,1312.0,824.0,0,5233658,35000000,19971121,155.0,Warner Bros.,Crime Drama Mystery Thriller,R,/title/tt0119668/?ref_=bo_ge_table_16
24946533,24946533,617,Invasion of the Body Snatchers,445.0,445.0,0,1298129,0,19781222,115.0,United Artists,Horror SciFi,,/title/tt0077745/?ref_=bo_ge_table_17
32585924,24409722,618,Elektra,3204.0,3204.0,56995646,12804793,43000000,20050112,97.0,Twentieth Century Fox,Action Adventure Crime Fantasy,PG13,/title/tt0357277/?ref_=bo_ge_table_18
21387992,24313888,619,Judy,1627.0,461.0,45987812,2916548,0,20190927,118.0,Roadside Attractions,Biography Drama Romance,PG13,/title/tt7549996/?ref_=bo_ge_table_19
24103594,24103594,620,The Adventures of Huck Finn,1803.0,1786.0,0,5033029,0,19930402,108.0,Walt Disney Studios Motion Pictures,Adventure Comedy Drama Family,PG,/title/tt0106223/?ref_=bo_ge_table_20
14222847,24046682,621,Don't Be Afraid of the Dark,2780.0,2760.0,38269529,8525728,25000000,20110825,99.0,FilmDistrict,Fantasy Horror Thriller,R,/title/tt1270761/?ref_=bo_ge_table_21
48170758,24008137,622,Around the World in 80 Days,2801.0,2801.0,72178895,7576132,110000000,20040616,,Walt Disney Studios Motion Pictures,Action Adventure Comedy Family Western,PG,/title/tt0327437/?ref_=bo_ge_table_22
23920048,23920048,623,Tom and Huck,1614.0,1609.0,0,3210458,0,19951222,97.0,Walt Disney Studios Motion Pictures,Adventure Comedy Drama Family Romance Western,PG,/title/tt0112302/?ref_=bo_ge_table_23
25316935,23852659,624,The New Mutants,2754.0,2412.0,49169594,7037017,0,20200826,94.0,20th Century Studios,Action Horror Mystery SciFi,PG13,/title/tt4682266/?ref_=bo_ge_table_24
23712993,23712993,625,Good Burger,1893.0,1887.0,0,7058333,0,19970725,95.0,Paramount Pictures,Comedy Family,PG,/title/tt0119215/?ref_=bo_ge_table_25
15156253,23649127,626,The Wicker Man,2784.0,2784.0,38805380,9610204,40000000,20060831,102.0,Warner Bros.,Horror Mystery Thriller,PG13,/title/tt0450345/?ref_=bo_ge_table_26
5806222,23591432,627,The Losers,2936.0,2936.0,29397654,9406348,25000000,20100422,97.0,Warner Bros.,Action Adventure Crime Mystery Thriller,PG13,/title/tt0480255/?ref_=bo_ge_table_27
23562716,23562716,628,Oscar,1391.0,1388.0,0,5091027,0,19910426,109.0,Walt Disney Studios Motion Pictures,Comedy Crime,,/title/tt0102603/?ref_=bo_ge_table_28
23384939,23384939,629,The Avengers,2466.0,2466.0,0,10305957,60000000,19980814,89.0,Warner Bros.,Action Adventure SciFi Thriller,PG13,/title/tt0118661/?ref_=bo_ge_table_29
14355171,23358708,630,Bulletproof Monk,2955.0,2955.0,37713879,8653542,52000000,20030416,104.0,MetroGoldwynMayer (MGM),Action Comedy Fantasy,PG13,/title/tt0245803/?ref_=bo_ge_table_30
20782,23315035,631,The Iron Giant,2179.0,2179.0,23335817,5732614,70000000,19990803,86.0,Warner Bros.,Action Adventure Animation Comedy Drama Family SciFi,PG,/title/tt0129167/?ref_=bo_ge_table_31
22934622,22934622,632,The Care Bears Movie,1003.0,1003.0,0,3725001,2000000,19850329,77.0,The Samuel Goldwyn Company,Adventure Animation Comedy Family Fantasy Musical,,/title/tt0088885/?ref_=bo_ge_table_32
4470380,22918387,633,Ella Enchanted,2149.0,1931.0,27388767,6100000,31000000,20040409,96.0,Miramax,Comedy Family Fantasy Romance,PG,/title/tt0327679/?ref_=bo_ge_table_33
22852487,22852487,634,Beloved,1571.0,1501.0,0,8165551,80000000,19981016,172.0,Walt Disney Studios Motion Pictures,Drama History Horror Mystery,R,/title/tt0120603/?ref_=bo_ge_table_34
22773535,22773535,635,Frankie and Johnny,1150.0,1150.0,0,4768177,0,19911011,118.0,Paramount Pictures,Comedy Drama Romance,R,/title/tt0101912/?ref_=bo_ge_table_35
2300000,22641969,636,Pure Luck,1569.0,1561.0,24941969,5010810,0,19910809,96.0,Universal Pictures,Comedy Crime Mystery,,/title/tt0102729/?ref_=bo_ge_table_36
22619589,22619589,637,The Borrowers,1606.0,1535.0,0,4470111,0,19980213,89.0,PolyGram,Adventure Comedy Family Fantasy,PG,/title/tt0118755/?ref_=bo_ge_table_37
59880206,22467450,638,Hitman: Agent 47,3273.0,3261.0,82347656,8326530,35000000,20150819,96.0,Twentieth Century Fox,Action Crime Thriller,R,/title/tt2679042/?ref_=bo_ge_table_38
22026369,22026369,639,Cousins,747.0,535.0,0,3039805,0,19890210,113.0,Paramount Pictures,Comedy Romance,,/title/tt0097116/?ref_=bo_ge_table_39
39846,21924226,640,Love Don't Cost a Thing,1844.0,1844.0,21964072,6315311,0,20031212,100.0,Warner Bros.,Comedy Drama Romance,PG13,/title/tt0337592/?ref_=bo_ge_table_40
33161541,21903748,641,Hellboy,3303.0,3303.0,55065289,12045147,50000000,20190312,,Lionsgate,Action Adventure Fantasy Horror SciFi,R,/title/tt2274648/?ref_=bo_ge_table_41
24702789,21819348,642,The Big Wedding,2633.0,2633.0,46522137,7591663,35000000,20130425,90.0,Lionsgate,Comedy Drama Romance,R,/title/tt1931435/?ref_=bo_ge_table_42
21722776,21722776,643,Friday the 13th Part 2,1350.0,1350.0,0,6429784,0,19810430,87.0,Paramount Pictures,Horror Mystery Thriller,,/title/tt0082418/?ref_=bo_ge_table_43
21689062,21689062,644,Against All Odds,979.0,976.0,0,3766128,0,19840302,128.0,Columbia Pictures,Action Adventure Crime Drama Romance Thriller,,/title/tt0086859/?ref_=bo_ge_table_44
21671241,21671241,645,Buck Rogers in the 25th Century,934.0,934.0,0,0,0,19790330,89.0,Universal Pictures,Action Adventure SciFi,,/title/tt0077278/?ref_=bo_ge_table_45
15685000,21485655,646,Psycho,2489.0,2477.0,37170655,10031850,60000000,19981204,105.0,Universal Pictures,Horror Mystery Thriller,R,/title/tt0155975/?ref_=bo_ge_table_46
8253978,21471685,647,Battlefield Earth,3307.0,3307.0,29725663,11548898,73000000,20000512,118.0,Warner Bros.,Action Adventure SciFi,PG13,/title/tt0185183/?ref_=bo_ge_table_47
21440752,21440752,648,A Very Brady Sequel,2147.0,2147.0,0,7052045,12000000,19960823,90.0,Paramount Pictures,Comedy,PG13,/title/tt0118073/?ref_=bo_ge_table_48
21437192,21437192,649,Mr. Magoo,1857.0,1857.0,0,5233631,30000000,19971225,87.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family,PG,/title/tt0119718/?ref_=bo_ge_table_49
21355893,21355893,650,Intersection,1300.0,1300.0,0,7818502,0,19940121,98.0,Paramount Pictures,Drama Romance,R,/title/tt0110146/?ref_=bo_ge_table_50
28289516,21221803,651,The Grudge,2642.0,2642.0,49511319,11404113,10000000,20191231,94.0,Sony Pictures Entertainment (SPE),Fantasy Horror,R,/title/tt3612126/?ref_=bo_ge_table_51
104511232,21218403,652,Mechanic: Resurrection,2258.0,2258.0,125729635,7456525,0,20160825,98.0,Lionsgate,Action Adventure Crime Thriller,R,/title/tt3522806/?ref_=bo_ge_table_52
21089146,21089146,653,Tales from the Crypt: Demon Knight,1732.0,1729.0,0,10019555,0,19950113,92.0,Universal Pictures,Action Fantasy Horror Thriller,R,/title/tt0114608/?ref_=bo_ge_table_53
14012317,21009180,654,Flight of the Phoenix,2604.0,2604.0,35021497,5019430,45000000,20041217,113.0,Twentieth Century Fox,Action Adventure Drama Romance Thriller,PG13,/title/tt0377062/?ref_=bo_ge_table_54
893444,21000147,655,Flicka,2877.0,2877.0,21893591,7703551,15000000,20061020,95.0,Twentieth Century Fox,Adventure Drama Family,PG,/title/tt0434215/?ref_=bo_ge_table_55
48380903,20982478,656,The X Files: I Want to Believe,3185.0,3185.0,69363381,10021753,30000000,20080723,104.0,Twentieth Century Fox,Crime Drama Horror Mystery SciFi Thriller,PG13,/title/tt0443701/?ref_=bo_ge_table_56
20915465,20915465,657,Super Mario Bros.,2081.0,2081.0,0,8532623,48000000,19930528,104.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family Fantasy SciFi,PG,/title/tt0108255/?ref_=bo_ge_table_57
16893607,20804166,658,The Hills Have Eyes 2,2465.0,2447.0,37697773,9686362,15000000,20070323,89.0,Fox Atomic,Horror Thriller,R,/title/tt0800069/?ref_=bo_ge_table_58
12133649,20783704,659,Sleepless,1803.0,1803.0,32917353,8344128,0,20170111,95.0,Open Road Films (II),Action Crime Thriller,R,/title/tt2072233/?ref_=bo_ge_table_59
19402248,20738724,660,Diary of a Wimpy Kid: The Long Haul,3174.0,3157.0,40140972,7126084,22000000,20170519,91.0,Twentieth Century Fox,Adventure Comedy Family,PG,/title/tt6003368/?ref_=bo_ge_table_60
6231204,20578909,661,The Invisible,2019.0,2019.0,26810113,7717309,0,20070427,102.0,Walt Disney Studios Motion Pictures,Crime Drama Fantasy Mystery Thriller,PG13,/title/tt0435670/?ref_=bo_ge_table_61
20158555,20497844,662,The Circle,3163.0,3163.0,40656399,9034148,18000000,20170427,110.0,STX Entertainment,Drama SciFi Thriller,PG13,/title/tt4287320/?ref_=bo_ge_table_62
111900000,20374484,664,The Three Musketeers,3017.0,3017.0,132274484,8674452,75000000,20110901,110.0,Summit Entertainment,Action Adventure Fantasy History Romance Thriller,PG13,/title/tt1509767/?ref_=bo_ge_table_64
1679101,20342161,665,Reno 911! Miami,2702.0,2702.0,22021262,10273477,10000000,20070222,80.0,Twentieth Century Fox,Comedy Crime,R,/title/tt0499554/?ref_=bo_ge_table_65
20305841,20305841,666,Jetsons: The Movie,1566.0,1562.0,0,5029640,0,19900706,82.0,Universal Pictures,Animation Comedy Family Musical SciFi,,/title/tt0099878/?ref_=bo_ge_table_66
9643249,20264436,667,Pulse,2323.0,2323.0,29907685,8203822,20500000,20060811,90.0,Dimension Films,Horror SciFi Thriller,PG13,/title/tt0454919/?ref_=bo_ge_table_67
20259961,20259961,668,The Incredible Shrinking Woman,789.0,789.0,0,4279264,0,19810130,88.0,Universal Pictures,Comedy SciFi,,/title/tt0082558/?ref_=bo_ge_table_68
92603,20192381,670,The NeverEnding Story,950.0,950.0,20284984,4325823,0,19840720,102.0,Warner Bros.,Adventure Drama Family Fantasy,,/title/tt0088323/?ref_=bo_ge_table_70
14674835,20180155,669,Secret in Their Eyes,2392.0,2392.0,34854990,6652996,19500000,20151112,111.0,STX Entertainment,Crime Drama Mystery Thriller,PG13,/title/tt1741273/?ref_=bo_ge_table_69
20080020,20080020,671,Flipper,2419.0,2385.0,0,4209525,0,19960517,95.0,Universal Pictures,Adventure Family,PG,/title/tt0116322/?ref_=bo_ge_table_71
15253575,20040895,672,Assault on Precinct 13,2297.0,2297.0,35294470,7000000,30000000,20050119,109.0,Rogue Pictures,Action Crime Drama Thriller,R,/title/tt0398712/?ref_=bo_ge_table_72
18881857,20021322,673,The Fly II,1528.0,1524.0,38903179,6751371,0,19890210,105.0,Twentieth Century Fox,Drama Horror SciFi,,/title/tt0097368/?ref_=bo_ge_table_73
3308990,20007149,674,Middle School: The Worst Years of My Life,2822.0,2822.0,23316139,6878437,8500000,20161006,92.0,Lionsgate,Animation Comedy Family,PG,/title/tt4981636/?ref_=bo_ge_table_74
2690961,20006730,675,Prelude to a Kiss,1248.0,1247.0,22697691,5273395,0,19920710,105.0,Twentieth Century Fox,Comedy Fantasy Romance,PG13,/title/tt0105165/?ref_=bo_ge_table_75
19928200,19928200,676,Unfaithfully Yours,831.0,820.0,0,3774126,0,19840210,96.0,Twentieth Century Fox,Comedy Music Romance,,/title/tt0088326/?ref_=bo_ge_table_76
19910002,19910002,677,Breathless,1166.0,1161.0,0,4384369,0,19830513,100.0,Orion Pictures,Action Drama Romance Thriller,,/title/tt0085276/?ref_=bo_ge_table_77
19885552,19885552,678,Fire in the Sky,1435.0,1422.0,0,6116484,0,19930312,109.0,Paramount Pictures,Biography Drama Fantasy Mystery SciFi,PG13,/title/tt0106912/?ref_=bo_ge_table_78
19853892,19853892,679,Altered States,3.0,3.0,0,174650,0,19801225,102.0,Warner Bros.,Horror SciFi Thriller,,/title/tt0080360/?ref_=bo_ge_table_79
19358253,19806188,680,The Spirit,2509.0,2509.0,39164441,6463278,0,20081224,103.0,Lionsgate,Action Crime Fantasy Thriller,PG13,/title/tt0831887/?ref_=bo_ge_table_80
129824518,19587032,688,The Secret World of Arrietty,1522.0,1522.0,149411550,6446395,0,20100717,94.0,Walt Disney Studios Motion Pictures,Adventure Animation Drama Family Fantasy,,/title/tt1568921/?ref_=bo_ge_table_88
24453820,19481943,683,Timeline,2787.0,2787.0,43935763,8440629,80000000,20031126,116.0,Paramount Pictures,Action Adventure SciFi War,PG13,/title/tt0300556/?ref_=bo_ge_table_83
40600000,19452138,684,Beautiful Creatures,2950.0,2950.0,60052138,7582595,60000000,20130213,124.0,Warner Bros.,Drama Fantasy Romance,PG13,/title/tt1559547/?ref_=bo_ge_table_84
19440089,19440089,685,Doug's 1st Movie,2268.0,2268.0,0,4470489,0,19990326,77.0,Walt Disney Studios Motion Pictures,Adventure Animation Comedy Drama Family Fantasy SciFi,,/title/tt0187819/?ref_=bo_ge_table_85
18676786,19398532,686,The Producers,978.0,6.0,38075318,154590,45000000,20051216,134.0,Universal Pictures,Comedy Crime Musical,PG13,/title/tt0395251/?ref_=bo_ge_table_86
86833396,19375982,687,Shaun the Sheep Movie,2360.0,2320.0,106209378,4038962,0,20150205,85.0,Lionsgate,Adventure Animation Comedy Family Fantasy,PG,/title/tt2872750/?ref_=bo_ge_table_87
182616,19161999,689,Tuck Everlasting,1460.0,1185.0,19344615,5268764,0,20021011,90.0,Walt Disney Studios Motion Pictures,Drama Family Fantasy Romance,PG,/title/tt0283084/?ref_=bo_ge_table_89
57725889,19075290,690,I Frankenstein,2753.0,2753.0,76801179,8610441,65000000,20140122,92.0,Lionsgate,Action Fantasy SciFi,PG13,/title/tt1418377/?ref_=bo_ge_table_90
6861966,18990798,691,Rollerball,2762.0,2762.0,25852764,9013548,70000000,20020208,98.0,MetroGoldwynMayer (MGM),Action SciFi Sport,PG13,/title/tt0246894/?ref_=bo_ge_table_91
18644570,18644570,692,Blame It on Rio,1234.0,1201.0,0,3437660,0,19840217,100.0,Twentieth Century Fox,Comedy Romance,,/title/tt0086973/?ref_=bo_ge_table_92
18634643,18634643,693,Paradise,918.0,2.0,0,38778,0,19910920,111.0,Walt Disney Studios Motion Pictures,Drama,,/title/tt0102631/?ref_=bo_ge_table_93
8200000,18600152,694,CHIPS,2464.0,2464.0,26800152,7722802,25000000,20170323,100.0,Warner Bros.,Action Comedy Crime,R,/title/tt0493405/?ref_=bo_ge_table_94
18542974,18542974,695,An Ideal Husband,772.0,10.0,0,192802,0,19990618,97.0,Miramax,Comedy Romance,PG13,/title/tt0122541/?ref_=bo_ge_table_95
11576479,18306166,696,The Four Feathers,2187.0,1912.0,29882645,6857879,35000000,20020920,132.0,Paramount Pictures,Action Adventure Drama Romance War,PG13,/title/tt0240510/?ref_=bo_ge_table_96
22700000,18302607,697,Fright Night,3114.0,3114.0,41002607,7714388,30000000,20110818,106.0,Walt Disney Studios Motion Pictures,Comedy Horror,R,/title/tt1438176/?ref_=bo_ge_table_97
18301610,18301610,698,That Darn Cat,1891.0,1891.0,0,6424617,0,19970214,89.0,Walt Disney Studios Motion Pictures,Action Comedy Crime Family Mystery,PG,/title/tt0120317/?ref_=bo_ge_table_98
18272894,18272894,699,Love Affair,1585.0,1585.0,0,5438758,60000000,19941021,108.0,Warner Bros.,Comedy Drama Romance,PG13,/title/tt0110391/?ref_=bo_ge_table_99
29151074,18115927,700,Last Man Standing,2579.0,2561.0,47267001,7010333,67000000,19960920,101.0,New Line Cinema,Action Crime Drama Thriller,R,/title/tt0116830/?ref_=bo_ge_table_100
18115724,18115724,701,DuckTales the Movie: Treasure of the Lost Lamp,1558.0,1549.0,0,3870366,0,19900803,74.0,Walt Disney Studios Motion Pictures,Adventure Animation Comedy Family Fantasy,,/title/tt0099472/?ref_=bo_ge_table_1
17952857,17952857,702,Born Yesterday,1301.0,1297.0,0,5911343,0,19930326,100.0,Walt Disney Studios Motion Pictures,Comedy Romance,PG,/title/tt0106466/?ref_=bo_ge_table_2
17917287,17917287,703,The Crow: City of Angels,2423.0,2423.0,0,9785111,0,19960830,84.0,Miramax,Action Crime Fantasy Thriller,R,/title/tt0115986/?ref_=bo_ge_table_3
6663014,17807569,704,School for Scoundrels,3007.0,3004.0,24470583,8602333,35000000,20060929,100.0,MGM/Weinstein,Comedy,PG13,/title/tt0462519/?ref_=bo_ge_table_4
55476811,17803077,705,Charlie's Angels,3452.0,3452.0,73279888,8351109,48000000,20191113,118.0,Sony Pictures Entertainment (SPE),Action Adventure Comedy,PG13,/title/tt5033998/?ref_=bo_ge_table_5
15641179,17742948,706,The Perks of Being a Wallflower,745.0,4.0,33384127,228359,0,20120920,103.0,Lionsgate,Drama Romance,PG13,/title/tt1659337/?ref_=bo_ge_table_6
17626234,17626234,707,The Postman,2207.0,2207.0,0,5260324,80000000,19971225,177.0,Warner Bros.,Action Adventure Drama SciFi,R,/title/tt0119925/?ref_=bo_ge_table_7
37833548,17529157,708,Silent Hill: Revelation,2933.0,2933.0,55362705,8023036,20000000,20111102,95.0,Open Road Films (II),Horror Mystery Thriller,R,/title/tt0938330/?ref_=bo_ge_table_8
17373527,17373527,709,The NeverEnding Story II: The Next Chapter,1208.0,1188.0,0,4912124,0,19910208,90.0,Warner Bros.,Adventure Drama Family Fantasy,,/title/tt0100240/?ref_=bo_ge_table_9
17323326,17323326,710,The Phantom,2163.0,2159.0,0,5072346,0,19960607,100.0,Paramount Pictures,Action Adventure Comedy Fantasy,PG,/title/tt0117331/?ref_=bo_ge_table_10
28944248,17320136,711,Miracle on 34th Street,1255.0,1190.0,46264384,2753208,0,19941118,114.0,Twentieth Century Fox,Family Fantasy,PG,/title/tt0110527/?ref_=bo_ge_table_11
45499756,17303424,712,Inkheart,2655.0,2655.0,62803180,7601379,60000000,20081211,106.0,Warner Bros.,Adventure Family Fantasy,PG,/title/tt0494238/?ref_=bo_ge_table_12
17129026,17129026,713,Freejack,1560.0,1551.0,0,6736243,0,19920117,110.0,Warner Bros.,Action Crime SciFi Thriller,R,/title/tt0104299/?ref_=bo_ge_table_13
17100266,17100266,714,Diabolique,1824.0,1824.0,0,5524055,0,19960322,107.0,Warner Bros.,Drama Horror Mystery Thriller,R,/title/tt0116095/?ref_=bo_ge_table_14
51359147,17052128,715,Pokémon 3 the Movie: Spell of the Unown,2675.0,2675.0,68411275,8240752,16000000,20010406,93.0,Warner Bros.,Action Adventure Animation Family Fantasy SciFi,G,/title/tt0235679/?ref_=bo_ge_table_15
14576617,16928670,716,The Thing,2996.0,2996.0,31505287,8493665,38000000,20111012,103.0,Universal Pictures,Horror Mystery SciFi,R,/title/tt0905372/?ref_=bo_ge_table_16
28275139,16883115,717,Flatliners,2552.0,2552.0,45158254,6574326,19000000,20170927,109.0,Sony Pictures Entertainment (SPE),Drama Horror Mystery SciFi Thriller,PG13,/title/tt2039338/?ref_=bo_ge_table_17
5697805,16625807,718,Muppets from Space,2265.0,2265.0,22323612,4826049,24000000,19990714,87.0,Sony Pictures Entertainment (SPE),Adventure Comedy Family Fantasy SciFi,,/title/tt0158811/?ref_=bo_ge_table_18
18868099,16534221,719,Original Sin,2194.0,2194.0,35402320,6402741,42000000,20010712,116.0,MetroGoldwynMayer (MGM),Drama Mystery Romance Thriller,R,/title/tt0218922/?ref_=bo_ge_table_19
1088919,16500786,720,Eye of the Beholder,1751.0,1751.0,17589705,5959447,35000000,19991126,109.0,Destination Films,Drama Mystery Thriller,R,/title/tt0120662/?ref_=bo_ge_table_20
8926984,16472961,721,The Hitcher,2836.0,2831.0,25399945,8234000,0,20070119,84.0,Rogue Pictures,Crime Thriller,R,/title/tt0455960/?ref_=bo_ge_table_21
16324573,16324573,722,Tales from the Darkside: The Movie,1535.0,1535.0,0,5028096,0,19900504,93.0,Paramount Pictures,Comedy Fantasy Horror Thriller,,/title/tt0100740/?ref_=bo_ge_table_22
21667000,16295774,723,Howard the Duck,1563.0,1554.0,37962774,5070136,37000000,19860801,110.0,Universal Pictures,Action Adventure Comedy Romance SciFi,,/title/tt0091225/?ref_=bo_ge_table_23
13963000,16094974,725,The Getaway,1659.0,1659.0,30057974,5806515,0,19940211,115.0,Universal Pictures,Action Adventure Crime Drama Thriller,R,/title/tt0109890/?ref_=bo_ge_table_25
67918778,15951040,726,Mortal Engines,3103.0,3103.0,83869818,7559850,100000000,20181205,128.0,Universal Pictures,Action Adventure Fantasy SciFi Thriller,PG13,/title/tt1571234/?ref_=bo_ge_table_26
3814503,15933506,727,Thomas and the Magic Railroad,2110.0,2016.0,19748009,4154932,0,20000726,85.0,Destination Films,Adventure Comedy Drama Family Fantasy,,/title/tt0205461/?ref_=bo_ge_table_27
15691192,15691192,728,The Bonfire of the Vanities,1395.0,1373.0,0,4216063,47000000,19901222,125.0,Warner Bros.,Comedy Drama Romance,R,/title/tt0099165/?ref_=bo_ge_table_28
15681020,15681020,729,Superman IV: The Quest for Peace,1511.0,1511.0,0,5683122,17000000,19870724,90.0,Warner Bros.,Action Adventure SciFi,,/title/tt0094074/?ref_=bo_ge_table_29
27189257,15298133,730,Bangkok Dangerous,2654.0,2650.0,42487390,7783266,45000000,20080822,99.0,Lionsgate,Action Crime Thriller,R,/title/tt0814022/?ref_=bo_ge_table_30
26983489,15162470,731,Monster Hunter,1817.0,1736.0,42145959,2201269,0,20201203,103.0,Screen Gems,Action Adventure Fantasy,PG13,/title/tt6475714/?ref_=bo_ge_table_31
25096367,15074191,733,The Invasion,2776.0,2776.0,40170558,5951409,80000000,20070817,99.0,Warner Bros.,SciFi Thriller,PG13,/title/tt0427392/?ref_=bo_ge_table_33
677990,15013650,734,Judy Moody and the Not Bummer Summer,2524.0,2524.0,15691640,6076859,20000000,20110610,93.0,Relativity Media,Comedy Family,PG,/title/tt1547230/?ref_=bo_ge_table_34
376756,15006824,735,Miss Bala,2203.0,2203.0,15383580,6864744,15000000,20190201,104.0,Sony Pictures Entertainment (SPE),Action Crime Drama Thriller,PG13,/title/tt5941692/?ref_=bo_ge_table_35
15029376,14973382,736,Solaris,2406.0,2406.0,30002758,6752722,47000000,20021127,99.0,Twentieth Century Fox,Drama Mystery Romance SciFi,PG13,/title/tt0307479/?ref_=bo_ge_table_36
4445811,14967182,737,Get Carter,2315.0,2315.0,19412993,6637830,63600000,20001006,102.0,Warner Bros.,Action Crime Drama Thriller,R,/title/tt0208988/?ref_=bo_ge_table_37
14662035,14662035,738,The Nude Bomb,793.0,793.0,0,3565066,0,19800509,94.0,Universal Pictures,Action Comedy Crime Mystery SciFi,,/title/tt0081249/?ref_=bo_ge_table_38
14543394,14543394,739,The Vanishing,1658.0,1656.0,0,5009928,0,19930205,109.0,Twentieth Century Fox,Drama Horror Mystery Thriller,R,/title/tt0108473/?ref_=bo_ge_table_39
14358033,14358033,740,Memoirs of an Invisible Man,1753.0,1753.0,0,4601954,0,19920228,99.0,Warner Bros.,Comedy Romance SciFi Thriller,,/title/tt0104850/?ref_=bo_ge_table_40
14296438,14296438,741,Supergirl,1620.0,1608.0,0,5738249,0,19841121,124.0,TriStar Pictures,Action Adventure Fantasy Romance SciFi,,/title/tt0088206/?ref_=bo_ge_table_41
14278900,14278900,742,The Wizard,1204.0,1155.0,0,2142525,0,19891215,96.0,Universal Pictures,Adventure Comedy Drama Family Romance Sport,,/title/tt0098663/?ref_=bo_ge_table_42
595000,14271015,743,Josie and the Pussycats,2558.0,2556.0,14866015,4562455,39000000,20010411,98.0,Universal Pictures,Comedy Music,PG13,/title/tt0236348/?ref_=bo_ge_table_43
16621849,14036005,744,Virus,2018.0,2018.0,30657854,6013640,75000000,19990115,99.0,Universal Pictures,Action Horror SciFi Thriller,R,/title/tt0120458/?ref_=bo_ge_table_44
13985225,13985225,745,Lord of the Flies,919.0,888.0,0,4410457,0,19900316,90.0,Columbia Pictures,Adventure Drama Thriller,,/title/tt0100054/?ref_=bo_ge_table_45
13961370,13961370,746,Follow That Bird,1129.0,1129.0,0,2415626,0,19850802,88.0,Warner Bros.,Adventure Comedy Family Musical,,/title/tt0089994/?ref_=bo_ge_table_46
25421868,13869515,747,Cirque du Freak: The Vampire's Assistant,2754.0,2754.0,39291383,6293205,40000000,20090925,119.0,Universal Pictures,Action Adventure Fantasy Thriller,PG13,/title/tt0450405/?ref_=bo_ge_table_47
25649812,13757804,748,Sin City: A Dame to Kill For,2894.0,2894.0,39407616,6317683,0,20140821,102.0,Dimension Films,Action Crime Thriller,R,/title/tt0458481/?ref_=bo_ge_table_48
1520406,13728902,749,Hey Arnold! The Movie,2534.0,2527.0,15249308,5706332,3000000,20020628,76.0,Paramount Pictures,Adventure Animation Comedy Family,PG,/title/tt0314166/?ref_=bo_ge_table_49
13664060,13664060,750,Vice Versa,1225.0,1225.0,0,4050779,0,19880311,98.0,Columbia Pictures,Comedy Fantasy,,/title/tt0096380/?ref_=bo_ge_table_50
27623028,13414714,751,Dredd,2557.0,2506.0,41037742,6278491,50000000,20120907,95.0,Lionsgate,Action Crime SciFi,R,/title/tt1343727/?ref_=bo_ge_table_51
21661070,13399812,752,Alfie,2215.0,2215.0,35060882,6218335,60000000,20041022,103.0,Paramount Pictures,Comedy Drama Romance,R,/title/tt0375173/?ref_=bo_ge_table_52
13263993,13263993,753,The Mod Squad,2290.0,2290.0,0,6064716,50000000,19990326,92.0,MetroGoldwynMayer (MGM),Action Crime Thriller,R,/title/tt0120757/?ref_=bo_ge_table_53
58469,13040527,754,How to Eat Fried Worms,1870.0,1870.0,13098996,3950000,0,20060825,80.0,New Line Cinema,Comedy Family,PG,/title/tt0462346/?ref_=bo_ge_table_54
13030214,13030214,755,To Be or Not to Be,645.0,638.0,0,1020958,0,19831216,107.0,Twentieth Century Fox,Comedy Drama War,,/title/tt0086450/?ref_=bo_ge_table_55
8740341,13001257,756,Wicker Park,2598.0,2598.0,21741598,5467281,0,20040903,114.0,MetroGoldwynMayer (MGM),Drama Mystery Romance Thriller,PG13,/title/tt0324554/?ref_=bo_ge_table_56
12844057,12844057,757,The Associate,1781.0,1781.0,0,4261304,0,19961025,114.0,Walt Disney Studios Motion Pictures,Comedy,PG13,/title/tt0115580/?ref_=bo_ge_table_57
339577,12843849,758,The Honeymooners,1912.0,1912.0,13183426,5538835,25000000,20050610,90.0,Paramount Pictures,Comedy Family Romance,PG13,/title/tt0373908/?ref_=bo_ge_table_58
