link_stub,rank,movie_title,lifetime_gross,max_theaters,opening_weekend,opening_theathers,release_date_x,distributor_x,domestic_total_gross,international_total_gross,worldwide_total_gross,domestic_opening,budget,release_date_y,runtime,distributor_y,genres,rating
/title/tt0084809/?ref_=bo_ge_table_45,445,The Toy,"$47,118,057","1,542","$6,322,804","1,381","Dec 10, 1982","Columbia Pictures

",47118057,47118057,0,6322804,0,1982-12-10,102.0,Columbia Pictures,Comedy,
/title/tt0092106/?ref_=bo_ge_table_39,839,The Transformers: The Movie,"$5,849,647",990,"$1,779,559",990,"Aug 8, 1986","De Laurentiis Entertainment Group (DEG)

",5849647,10954,5860601,1779559,0,1986-08-08,84.0,De Laurentiis Entertainment Group (DEG),"Action, Adventure, Animation, Family, Sci-Fi",
/title/tt1325004/?ref_=bo_ge_table_43,43,The Twilight Saga: Eclipse,"$300,531,751","4,468","$64,832,191","4,468","Jun 30, 2010","Summit Entertainment

",300531751,397959596,698491347,64832191,68000000,2010-06-30,124.0,Summit Entertainment,"Action, Adventure, Drama, Fantasy, Romance, Thriller",PG-13
/title/tt1259571/?ref_=bo_ge_table_44,44,The Twilight Saga: New Moon,"$296,623,634","4,124","$142,839,137","4,024","Nov 20, 2009","Summit Entertainment

",297816253,413209228,711025481,142839137,50000000,2009-11-18,130.0,Summit Entertainment,"Adventure, Drama, Fantasy, Romance",PG-13
/title/tt0815245/?ref_=bo_ge_table_86,586,The Uninvited,"$28,596,818","2,344","$10,325,824","2,344","Jan 30, 2009","DreamWorks

",28596818,13036566,41633384,10325824,0,2009-01-30,87.0,DreamWorks,"Drama, Fantasy, Horror, Mystery, Thriller",PG-13
/title/tt0094226/?ref_=bo_ge_table_97,297,The Untouchables,"$76,270,454","1,501","$10,023,094","1,012","Jun 5, 1987","Paramount Pictures

",76270454,76270454,0,10023094,0,1987-06-05,119.0,Paramount Pictures,"Crime, Drama, Thriller",
/title/tt1987680/?ref_=bo_ge_table_98,198,The Upside,"$108,252,517","3,568","$20,355,000","3,080","Jan 11, 2019","STX Entertainment

",108252517,17603663,125856180,20355000,37500000,2019-01-10,126.0,STX Entertainment,"Comedy, Drama",PG-13
/title/tt0108473/?ref_=bo_ge_table_39,739,The Vanishing,"$14,543,394","1,658","$5,009,928","1,656","Feb 5, 1993","Twentieth Century Fox

",14543394,14543394,0,5009928,0,1993-02-05,109.0,Twentieth Century Fox,"Drama, Horror, Mystery, Thriller",R
/title/tt0118117/?ref_=bo_ge_table_45,945,The War at Home,"$44,722",6,"$15,040",4,"Nov 22, 1996","Walt Disney Studios Motion Pictures

",44722,44722,0,15040,0,1996-11-22,123.0,Walt Disney Studios Motion Pictures,Drama,R
/title/tt0088379/?ref_=bo_ge_table_78,878,The Warrior and the Sorceress,"$2,886,225",238,"$574,210",238,"Sep 7, 1984","New World Pictures

",2886225,2886225,0,574210,0,1984-09-07,81.0,New World Pictures,"Adventure, Fantasy",
/title/tt0760329/?ref_=bo_ge_table_85,485,The Water Horse,"$40,946,255","2,777","$9,186,054","2,772","Dec 25, 2007","Revolution Studios

",40946255,63021129,103967384,9186054,0,2007-12-25,112.0,Revolution Studios,"Adventure, Family, Fantasy",PG
/title/tt0450345/?ref_=bo_ge_table_26,626,The Wicker Man,"$23,649,127","2,784","$9,610,204","2,784","Sep 1, 2006","Warner Bros.

",23649127,15156253,38805380,9610204,40000000,2006-08-31,102.0,Warner Bros.,"Horror, Mystery, Thriller",PG-13
/title/tt0282120/?ref_=bo_ge_table_98,498,The Wild Thornberrys,"$40,108,697","3,012","$6,013,847","3,012","Dec 20, 2002","Paramount Pictures

",40108697,20586040,60694737,6013847,25000000,2002-12-20,85.0,Paramount Pictures,"Adventure, Animation, Comedy, Family, Fantasy",PG
/title/tt0155388/?ref_=bo_ge_table_64,864,The Winslow Boy,"$3,957,934",141,"$80,553",6,"Apr 30, 1999","Sony Pictures Classics

",3957934,3957934,0,80553,0,1999-04-30,104.0,Sony Pictures Classics,"Drama, Romance",
/title/tt0120521/?ref_=bo_ge_table_17,917,The Winter Guest,"$870,290",21,"$20,533",3,"Dec 25, 1997","Fine Line Features

",870290,870290,0,20533,0,1997-12-25,108.0,Fine Line Features,Drama,R
/title/tt0100944/?ref_=bo_ge_table_85,785,The Witches,"$10,360,553",879,"$2,221,402",879,"Aug 24, 1990","Warner Bros.

",10360553,10360553,0,2221402,0,1990-08-24,91.0,Warner Bros.,"Adventure, Comedy, Family, Fantasy, Horror, Mystery",
/title/tt0098663/?ref_=bo_ge_table_42,742,The Wizard,"$14,278,900","1,204","$2,142,525","1,155","Dec 15, 1989","Universal Pictures

",14278900,14278900,0,2142525,0,1989-12-15,96.0,Universal Pictures,"Adventure, Comedy, Drama, Family, Romance, Sport",
/title/tt0780653/?ref_=bo_ge_table_59,359,The Wolfman,"$61,979,680","3,223","$31,479,235","3,222","Feb 12, 2010","Universal Pictures

",61979680,77810085,139789765,31479235,150000000,2010-02-10,103.0,Universal Pictures,"Drama, Fantasy, Horror, Thriller",R
/title/tt1430132/?ref_=bo_ge_table_56,156,The Wolverine,"$132,556,852","3,924","$53,113,752","3,924","Jul 26, 2013","Twentieth Century Fox

",132556852,282271394,414828246,53113752,120000000,2013-07-24,126.0,Twentieth Century Fox,"Action, Sci-Fi",PG-13
/title/tt1596365/?ref_=bo_ge_table_100,400,The Woman in Black,"$54,333,290","2,856","$20,874,072","2,855","Feb 3, 2012","CBS Films

",54333290,74622608,128955898,20874072,0,2012-02-02,95.0,CBS Films,"Drama, Fantasy, Horror, Thriller",PG-13
/title/tt2339741/?ref_=bo_ge_table_2,602,The Woman in Black 2: Angel of Death,"$26,501,323","2,602","$15,027,415","2,602","Jan 2, 2015","Relativity Media

",26501323,22352982,48854305,15027415,0,2015-01-01,98.0,Relativity Media,"Drama, Horror, Thriller",PG-13
/title/tt0088414/?ref_=bo_ge_table_15,615,The Woman in Red,"$25,308,147","1,069","$3,159,811","1,065","Aug 17, 1984","Orion Pictures

",25308147,41241,25349388,3159811,0,1984-08-17,87.0,Orion Pictures,"Comedy, Romance",
/title/tt0120902/?ref_=bo_ge_table_60,260,The X Files,"$83,898,313","2,650","$30,138,758","2,629","Jun 19, 1998","Twentieth Century Fox

",83898313,105278110,189176423,30138758,0,1998-06-19,121.0,Twentieth Century Fox,"Drama, Mystery, Sci-Fi, Thriller",PG-13
/title/tt0443701/?ref_=bo_ge_table_56,656,The X Files: I Want to Believe,"$20,982,478","3,185","$10,021,753","3,185","Jul 25, 2008","Twentieth Century Fox

",20982478,48380903,69363381,10021753,30000000,2008-07-23,104.0,Twentieth Century Fox,"Crime, Drama, Horror, Mystery, Sci-Fi, Thriller",PG-13
/title/tt0245674/?ref_=bo_ge_table_79,479,Thir13en Ghosts,"$41,867,960","2,781","$15,165,355","2,781","Oct 26, 2001","Warner Bros.

",41867960,26600000,68467960,15165355,42000000,2001-10-26,91.0,Warner Bros.,"Fantasy, Horror",R
/title/tt0205461/?ref_=bo_ge_table_27,727,Thomas and the Magic Railroad,"$15,933,506","2,110","$4,154,932","2,016","Jul 26, 2000","Destination Films

",15933506,3814503,19748009,4154932,0,2000-07-26,85.0,Destination Films,"Adventure, Comedy, Drama, Family, Fantasy",
/title/tt0800369/?ref_=bo_ge_table_8,108,Thor,"$181,030,624","3,963","$65,723,338","3,955","May 6, 2011","Paramount Pictures

",181030624,268295994,449326618,65723338,150000000,2011-04-21,115.0,Paramount Pictures,"Action, Adventure, Fantasy",PG-13
/title/tt3501632/?ref_=bo_ge_table_40,40,Thor: Ragnarok,"$315,058,289","4,080","$122,744,989","4,080","Nov 3, 2017","Walt Disney Studios Motion Pictures

",315058289,538925622,853983911,122744989,180000000,2017-10-24,130.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Comedy, Fantasy, Sci-Fi",PG-13
/title/tt1981115/?ref_=bo_ge_table_91,91,Thor: The Dark World,"$206,362,140","3,841","$85,737,841","3,841","Nov 8, 2013","Walt Disney Studios Motion Pictures

",206362140,438421000,644783140,85737841,170000000,2013-10-30,112.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Fantasy",PG-13
/title/tt0098471/?ref_=bo_ge_table_91,491,Three Fugitives,"$40,586,886","1,374","$6,434,717","1,153","Jan 27, 1989","Walt Disney Studios Motion Pictures

",40586886,40586886,0,6434717,0,1989-01-27,96.0,Walt Disney Studios Motion Pictures,"Action, Comedy",
/title/tt0094137/?ref_=bo_ge_table_17,117,Three Men and a Baby,"$167,780,960","1,813","$10,384,392","1,006","Nov 25, 1987","Walt Disney Studios Motion Pictures

",167780960,167780960,0,10384392,11000000,1987-11-25,102.0,Walt Disney Studios Motion Pictures,"Comedy, Drama, Family",
/title/tt0098966/?ref_=bo_ge_table_16,316,Three Men and a Little Lady,"$71,609,321","1,614","$13,774,642","1,281","Nov 21, 1990","Walt Disney Studios Motion Pictures

",71609321,71609321,0,13774642,0,1990-11-21,104.0,Walt Disney Studios Motion Pictures,"Comedy, Drama, Family, Romance",
/title/tt0167456/?ref_=bo_ge_table_25,825,Thunderbirds,"$6,880,917","2,062","$2,766,810","2,057","Jul 30, 2004","Universal Pictures

",6880917,21402720,28283637,2766810,57000000,2004-07-23,95.0,Universal Pictures,"Action, Adventure, Comedy, Family, Sci-Fi",PG
/title/tt1748260/?ref_=bo_ge_table_52,952,Tiger Eyes,"$27,160",17,"$10,874",17,"Jun 7, 2013","Freestyle Releasing

",27160,27160,0,10874,0,2013-06-07,92.0,Freestyle Releasing,Drama,PG-13
/title/tt0111438/?ref_=bo_ge_table_57,457,Timecop,"$44,853,581","2,274","$12,064,625","2,228","Sep 16, 1994","Universal Pictures

",44853581,56793000,101646581,12064625,0,1994-09-16,99.0,Universal Pictures,"Action, Crime, Sci-Fi, Thriller",R
/title/tt0300556/?ref_=bo_ge_table_83,683,Timeline,"$19,481,943","2,787","$8,440,629","2,787","Nov 26, 2003","Paramount Pictures

",19481943,24453820,43935763,8440629,80000000,2003-11-26,116.0,Paramount Pictures,"Action, Adventure, Sci-Fi, War",PG-13
/title/tt0086450/?ref_=bo_ge_table_55,755,To Be or Not to Be,"$13,030,214",645,"$1,020,958",638,"Dec 16, 1983","Twentieth Century Fox

",13030214,13030214,0,1020958,0,1983-12-16,107.0,Twentieth Century Fox,"Comedy, Drama, War",
/title/tt0117924/?ref_=bo_ge_table_61,861,To Gillian on Her 37th Birthday,"$4,189,233",807,"$77,725",5,"Oct 18, 1996","Sony Pictures Entertainment (SPE)

",4189233,4189233,0,77725,0,1996-10-18,93.0,Sony Pictures Entertainment (SPE),"Drama, Fantasy, Romance",PG-13
/title/tt0112302/?ref_=bo_ge_table_23,623,Tom and Huck,"$23,920,048","1,614","$3,210,458","1,609","Dec 22, 1995","Walt Disney Studios Motion Pictures

",23920048,23920048,0,3210458,0,1995-12-22,97.0,Walt Disney Studios Motion Pictures,"Adventure, Comedy, Drama, Family, Romance, Western",PG
/title/tt0105616/?ref_=bo_ge_table_69,869,Tom and Jerry: The Great Escape,"$3,560,469","1,045","$1,255,912","1,045","Jul 30, 1993","Miramax

",3560469,3560469,0,1255912,0,1993-07-30,84.0,Miramax,"Adventure, Animation, Comedy, Family, Musical",
/title/tt1365519/?ref_=bo_ge_table_78,378,Tomb Raider,"$58,250,803","3,854","$23,633,317","3,854","Mar 16, 2018","Warner Bros.

",58250803,216400000,274650803,23633317,94000000,2018-03-07,119.0,Warner Bros.,"Action, Adventure, Fantasy, Thriller",PG-13
/title/tt1386703/?ref_=bo_ge_table_72,372,Total Recall,"$58,877,969","3,601","$25,577,758","3,601","Aug 3, 2012","Sony Pictures Entertainment (SPE)

",58877969,139589199,198467168,25577758,125000000,2012-08-02,118.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt0425601/?ref_=bo_ge_table_65,865,Trailer Park Boys: The Movie,"$3,860,678",203,"$1,200,000",181,"Oct 6, 2006","Alliance Atlantis Vivafilm

",3860678,15778,3876456,1200000,0,2006-10-06,95.0,Alliance Atlantis Vivafilm,"Comedy, Crime",R
/title/tt0418279/?ref_=bo_ge_table_36,36,Transformers,"$319,246,193","4,050","$70,502,384","4,011","Jul 3, 2007","DreamWorks

",319246193,390463587,709709780,70502384,150000000,2007-06-28,144.0,DreamWorks,"Action, Adventure, Sci-Fi",PG-13
/title/tt2109248/?ref_=bo_ge_table_65,65,Transformers: Age of Extinction,"$245,439,076","4,233","$100,038,390","4,233","Jun 27, 2014","Paramount Pictures

",245439076,858614996,1104054072,100038390,210000000,2014-06-25,165.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt1399103/?ref_=bo_ge_table_26,26,Transformers: Dark of the Moon,"$352,390,543","4,088","$97,852,865","4,088","Jun 29, 2011","DreamWorks

",352390543,771403536,1123794079,97852865,195000000,2011-06-29,154.0,DreamWorks,"Action, Adventure, Sci-Fi",PG-13
/title/tt1055369/?ref_=bo_ge_table_18,18,Transformers: Revenge of the Fallen,"$402,111,870","4,293","$108,966,307","4,234","Jun 24, 2009","DreamWorks

",402111870,434191823,836303693,108966307,200000000,2009-06-19,149.0,DreamWorks,"Action, Adventure, Sci-Fi",PG-13
/title/tt3371366/?ref_=bo_ge_table_66,166,Transformers: The Last Knight,"$130,168,683","4,132","$44,680,073","4,069","Jun 21, 2017","Paramount Pictures

",130168683,475256474,605425157,44680073,217000000,2017-06-21,154.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0111503/?ref_=bo_ge_table_36,136,True Lies,"$146,282,411","2,561","$25,869,770","2,368","Jul 15, 1994","Twentieth Century Fox

",146282411,232600000,378882411,25869770,115000000,1994-07-15,141.0,Twentieth Century Fox,"Action, Comedy, Thriller",R
/title/tt0283084/?ref_=bo_ge_table_89,689,Tuck Everlasting,"$19,161,999","1,460","$5,268,764","1,185","Oct 11, 2002","Walt Disney Studios Motion Pictures

",19161999,182616,19344615,5268764,0,2002-10-11,90.0,Walt Disney Studios Motion Pictures,"Drama, Family, Fantasy, Romance",PG
/title/tt0120389/?ref_=bo_ge_table_11,811,Turbo: A Power Rangers Movie,"$8,363,899","2,113","$3,301,135","2,113","Mar 28, 1997","Twentieth Century Fox

",8363899,1251941,9615840,3301135,0,1997-03-28,99.0,Twentieth Century Fox,"Action, Adventure, Family, Fantasy, Sci-Fi, Thriller",PG
/title/tt1099212/?ref_=bo_ge_table_98,98,Twilight,"$192,769,854","3,649","$69,637,740","3,419","Nov 21, 2008","Summit Entertainment

",193962473,214467942,408430415,69637740,37000000,2008-11-20,122.0,Summit Entertainment,"Drama, Fantasy, Romance",PG-13
/title/tt0086491/?ref_=bo_ge_table_75,575,Twilight Zone: The Movie,"$29,450,919","1,288","$6,614,366","1,275","Jun 24, 1983","Warner Bros.

",29450919,29450919,0,6614366,0,1983-06-24,101.0,Warner Bros.,"Horror, Sci-Fi",
/title/tt0105665/?ref_=bo_ge_table_62,862,Twin Peaks: Fire Walk with Me,"$4,160,851",692,"$1,813,559",691,"Aug 28, 1992","New Line Cinema

",4160851,24139,4184990,1813559,0,1992-08-28,134.0,New Line Cinema,"Drama, Horror, Mystery, Thriller",R
/title/tt1464335/?ref_=bo_ge_table_8,208,Uncharted,"$106,530,790","4,275","$44,010,155","4,275","Feb 18, 2022","Sony Pictures Entertainment (SPE)

",106530790,171300000,277830790,44010155,0,2022-02-10,116.0,Sony Pictures Entertainment (SPE),"Action, Adventure",PG-13
/title/tt0467110/?ref_=bo_ge_table_65,465,Underdog,"$43,760,605","3,013","$11,585,121","3,013","Aug 3, 2007","Walt Disney Studios Motion Pictures

",43760605,21509872,65270477,11585121,0,2007-08-03,100.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",PG
/title/tt0250797/?ref_=bo_ge_table_7,407,Unfaithful,"$52,775,765","2,625","$14,065,277","2,617","May 8, 2002","Twentieth Century Fox

",52775765,66362019,119137784,14065277,50000000,2002-05-08,124.0,Twentieth Century Fox,"Drama, Romance, Thriller",R
/title/tt0088326/?ref_=bo_ge_table_76,676,Unfaithfully Yours,"$19,928,200",831,"$3,774,126",820,"Feb 10, 1984","Twentieth Century Fox

",19928200,19928200,0,3774126,0,1984-02-10,96.0,Twentieth Century Fox,"Comedy, Music, Romance",
/title/tt0434409/?ref_=bo_ge_table_21,321,V for Vendetta,"$70,511,035","3,365","$25,642,340","3,365","Mar 17, 2006","Warner Bros.

",70511035,62000000,132511035,25642340,54000000,2006-03-15,132.0,Warner Bros.,"Action, Drama, Sci-Fi, Thriller",R
/title/tt2239822/?ref_=bo_ge_table_83,483,Valerian and the City of a Thousand Planets,"$41,189,488","3,553","$17,007,624","3,553","Jul 21, 2017","STX Entertainment

",41189488,184783852,225973340,17007624,177200000,2017-07-20,136.0,STX Entertainment,"Action, Adventure, Fantasy, Sci-Fi",PG-13
/title/tt1686821/?ref_=bo_ge_table_19,819,Vampire Academy,"$7,791,979","2,676","$3,921,742","2,676","Feb 7, 2014","The Weinstein Company

",7791979,7850367,15642346,3921742,0,2014-02-07,104.0,The Weinstein Company,"Action, Comedy, Drama, Fantasy, Horror, Mystery, Thriller",PG-13
/title/tt0259711/?ref_=bo_ge_table_27,227,Vanilla Sky,"$100,618,344","2,842","$25,015,518","2,742","Dec 14, 2001","Paramount Pictures

",100618344,102769997,203388341,25015518,68000000,2001-12-14,136.0,Paramount Pictures,"Fantasy, Mystery, Romance, Sci-Fi, Thriller",R
/title/tt1270797/?ref_=bo_ge_table_87,87,Venom,"$213,515,506","4,250","$80,255,756","4,250","Oct 5, 2018","Sony Pictures Entertainment (SPE)

",213515506,642569645,856085151,80255756,100000000,2018-10-03,112.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Sci-Fi",PG-13
/title/tt2771372/?ref_=bo_ge_table_75,875,Veronica Mars,"$3,322,127",347,"$1,988,351",291,"Mar 14, 2014","Warner Bros.

",3322127,163256,3485383,1988351,6000000,2014-03-13,107.0,Warner Bros.,"Crime, Drama, Mystery, Thriller",PG-13
/title/tt0096380/?ref_=bo_ge_table_50,750,Vice Versa,"$13,664,060","1,225","$4,050,779","1,225","Mar 11, 1988","Columbia Pictures

",13664060,13664060,0,4050779,0,1988-03-11,98.0,Columbia Pictures,"Comedy, Fantasy",
/title/tt0114852/?ref_=bo_ge_table_96,796,Village of the Damned,"$9,418,365","1,919","$3,222,450","1,890","Apr 28, 1995","Universal Pictures

",9418365,9418365,0,3222450,0,1995-04-28,98.0,Universal Pictures,"Horror, Sci-Fi, Thriller",R
/title/tt0120458/?ref_=bo_ge_table_44,744,Virus,"$14,036,005","2,018","$6,013,640","2,018","Jan 15, 1999","Universal Pictures

",14036005,16621849,30657854,6013640,75000000,1999-01-15,99.0,Universal Pictures,"Action, Horror, Sci-Fi, Thriller",R
/title/tt0351977/?ref_=bo_ge_table_50,450,Walking Tall,"$46,437,717","2,836","$15,501,114","2,836","Apr 2, 2004","Metro-Goldwyn-Mayer (MGM)

",46437717,10786173,57223890,15501114,46000000,2004-04-02,86.0,Metro-Goldwyn-Mayer (MGM),"Action, Crime",PG-13
/title/tt0493464/?ref_=bo_ge_table_52,152,Wanted,"$134,508,551","3,185","$50,927,085","3,175","Jun 27, 2008","Universal Pictures

",134508551,207954512,342463063,50927085,75000000,2008-06-26,110.0,Universal Pictures,"Action, Crime, Thriller",R
/title/tt1568911/?ref_=bo_ge_table_81,281,War Horse,"$79,884,879","2,856","$7,515,402","2,376","Dec 25, 2011","Walt Disney Studios Motion Pictures

",79884879,97700000,177584879,7515402,66000000,2011-12-25,146.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Drama, History, War",PG-13
/title/tt0111666/?ref_=bo_ge_table_57,957,War of the Buttons,"$12,712",2,"$4,930",2,"Sep 29, 1995","Warner Bros.

",12712,12712,0,4930,0,1995-09-29,94.0,Warner Bros.,"Adventure, Drama, Family",PG
/title/tt0407304/?ref_=bo_ge_table_67,67,War of the Worlds,"$234,280,354","3,910","$64,878,725","3,908","Jun 29, 2005","Paramount Pictures

",234280354,369592765,603873119,64878725,132000000,2005-06-29,116.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0803096/?ref_=bo_ge_table_44,444,Warcraft,"$47,365,290","3,406","$24,166,110","3,400","Jun 10, 2016","Universal Pictures

",47365290,391683624,439048914,24166110,160000000,2016-05-25,123.0,Universal Pictures,"Action, Adventure, Fantasy",PG-13
/title/tt0096425/?ref_=bo_ge_table_14,914,Watchers,"$940,173",161,"$260,820",161,"Dec 2, 1988","Universal Pictures

",940173,940173,0,260820,0,1988-12-02,91.0,Universal Pictures,"Action, Horror, Sci-Fi, Thriller",
/title/tt0409459/?ref_=bo_ge_table_4,204,Watchmen,"$107,509,799","3,611","$55,214,334","3,611","Mar 6, 2009","Warner Bros.

",107509799,77873014,185382813,55214334,130000000,2009-03-04,162.0,Warner Bros.,"Action, Drama, Mystery, Sci-Fi",R
/title/tt2309021/?ref_=bo_ge_table_42,942,We Are What We Are,"$81,381",17,"$13,727",2,"Sep 27, 2013","Entertainment One

",81381,77666,159047,13727,0,2013-09-27,105.0,Entertainment One,"Drama, Horror, Thriller",R
/title/tt2364975/?ref_=bo_ge_table_37,937,We Are the Best!,"$180,590",23,"$17,664",3,"May 30, 2014","Magnolia Pictures

",180590,1423683,1604273,17664,0,2013-10-11,102.0,Magnolia Pictures,"Drama, Music",
/title/tt0098625/?ref_=bo_ge_table_82,782,We're No Angels,"$10,555,348","1,495","$2,047,630","1,239","Dec 15, 1989","Paramount Pictures

",10555348,10555348,0,2047630,20000000,1989-12-15,106.0,Paramount Pictures,"Comedy, Crime",
